ID,Name,Category,Price
938,Item 938,Garden,830.21
939,Item 939,Home,365.89
940,Item 940,Books,807.02
941,Item 941,Books,429.0
942,Item 942,Toys,706.3
943,Item 943,Sports,442.73
944,Item 944,Health,842.16
945,Item 945,Food,969.56
946,Item 946,Clothing,497.26
947,Item 947,Health,259.62
948,Item 948,Books,624.56
949,Item 949,Beauty,306.21
950,Item 950,Electronics,272.95
951,Item 951,Toys,453.87
952,Item 952,Food,817.83
953,Item 953,Garden,808.74
954,Item 954,Electronics,884.7
955,Item 955,Home,869.64
956,Item 956,Electronics,836.2
957,Item 957,Books,103.12
958,Item 958,Home,332.83
959,Item 959,Home,175.92
960,Item 960,Food,111.51
961,Item 961,Health,641.27
962,Item 962,Food,461.5
963,Item 963,Toys,86.86
964,Item 964,Garden,788.87
965,Item 965,Sports,283.34
966,Item 966,Sports,174.35
967,Item 967,Books,421.67
968,Item 968,Clothing,949.65
969,Item 969,Health,662.05
970,Item 970,Health,100.3
971,Item 971,Garden,216.66
972,Item 972,Toys,769.22
973,Item 973,Books,415.23
974,Item 974,Electronics,924.39
975,Item 975,Electronics,92.23
976,Item 976,Health,119.14
977,Item 977,Toys,596.67
978,Item 978,Sports,776.97
979,Item 979,Food,49.08
980,Item 980,Electronics,39.68
981,Item 981,Electronics,259.53
982,Item 982,Books,482.64
983,Item 983,Food,82.19
984,Item 984,Garden,300.55
985,Item 985,Garden,305.99
986,Item 986,Garden,56.49
987,Item 987,Electronics,744.08
988,Item 988,Beauty,186.73
989,Item 989,Electronics,767.1
990,Item 990,Garden,916.05
991,Item 991,Electronics,863.52
992,Item 992,Electronics,470.04
993,Item 993,Home,540.91
994,Item 994,Clothing,848.98
995,Item 995,Books,146.75
996,Item 996,Home,80.6
997,Item 997,Electronics,587.88
998,Item 998,Books,718.27
999,Item 999,Sports,806.5
1000,Item 1000,Beauty,730.22
1001,Item 1001,Beauty,95.51
1002,Item 1002,Clothing,642.24
1003,Item 1003,Toys,779.47
1004,Item 1004,Home,381.14
1005,Item 1005,Sports,859.58
1006,Item 1006,Garden,377.6
1007,Item 1007,Health,243.77
1008,Item 1008,Electronics,801.91
1009,Item 1009,Garden,148.88
1010,Item 1010,Health,206.66
1011,Item 1011,Beauty,142.18
1012,Item 1012,Electronics,560.4
1013,Item 1013,Health,155.97
1014,Item 1014,Garden,38.79
1015,Item 1015,Books,409.08
1016,Item 1016,Food,752.48
1017,Item 1017,Toys,240.31
1018,Item 1018,Sports,704.18
1019,Item 1019,Beauty,754.95
1020,Item 1020,Electronics,913.53
1021,Item 1021,Sports,738.77
1022,Item 1022,Electronics,919.68
1023,Item 1023,Garden,560.13
1024,Item 1024,Toys,227.27
1025,Item 1025,Health,971.98
1026,Item 1026,Toys,118.41
1027,Item 1027,Books,350.25
1028,Item 1028,Sports,380.64
1029,Item 1029,Clothing,289.8
1030,Item 1030,Toys,878.21
1031,Item 1031,Toys,538.55
1032,Item 1032,Health,290.04
1033,Item 1033,Toys,362.99
1034,Item 1034,Books,313.01
1035,Item 1035,Beauty,25.96
1036,Item 1036,Food,601.81
1037,Item 1037,Sports,394.68
1038,Item 1038,Electronics,849.13
1039,Item 1039,Books,888.36
1040,Item 1040,Home,519.56
1041,Item 1041,Beauty,621.54
1042,Item 1042,Garden,941.51
1043,Item 1043,Books,816.26
1044,Item 1044,Electronics,571.22
1045,Item 1045,Books,83.14
1046,Item 1046,Beauty,241.32
1047,Item 1047,Books,900.1
1048,Item 1048,Sports,418.63
1049,Item 1049,Toys,640.54
1050,Item 1050,Food,991.0
1051,Item 1051,Garden,309.54
1052,Item 1052,Electronics,598.92
1053,Item 1053,Toys,88.66
1054,Item 1054,Clothing,552.82
1055,Item 1055,Clothing,173.39
1056,Item 1056,Sports,625.19
1057,Item 1057,Beauty,258.82
1058,Item 1058,Books,14.59
1059,Item 1059,Electronics,496.81
1060,Item 1060,Garden,720.18
1061,Item 1061,Clothing,961.92
1062,Item 1062,Electronics,714.89
1063,Item 1063,Books,297.8
1064,Item 1064,Sports,590.11
1065,Item 1065,Health,25.57
1066,Item 1066,Toys,673.32
1067,Item 1067,Clothing,79.29
1068,Item 1068,Clothing,327.57
1069,Item 1069,Toys,15.65
1070,Item 1070,Clothing,213.96
1071,Item 1071,Sports,806.79
1072,Item 1072,Beauty,382.53
1073,Item 1073,Home,312.03
1074,Item 1074,Toys,521.22
1075,Item 1075,Garden,161.85
1076,Item 1076,Books,314.22
1077,Item 1077,Food,890.68
1078,Item 1078,Beauty,794.6
1079,Item 1079,Books,805.22
1080,Item 1080,Food,459.14
1081,Item 1081,Electronics,818.84
1082,Item 1082,Beauty,211.0
1083,Item 1083,Books,297.98
1084,Item 1084,Electronics,726.55
1085,Item 1085,Toys,710.71
1086,Item 1086,Clothing,536.04
1087,Item 1087,Beauty,891.34
1088,Item 1088,Sports,928.81
1089,Item 1089,Health,30.91
1090,Item 1090,Sports,758.2
1091,Item 1091,Food,166.36
1092,Item 1092,Toys,186.29
1093,Item 1093,Home,327.23
1094,Item 1094,Food,884.72
1095,Item 1095,Home,742.36
1096,Item 1096,Books,687.8
1097,Item 1097,Sports,388.56
1098,Item 1098,Beauty,950.24
1099,Item 1099,Garden,692.61
1100,Item 1100,Food,200.37
1101,Item 1101,Sports,658.57
1102,Item 1102,Beauty,892.16
1103,Item 1103,Health,341.6
1104,Item 1104,Home,937.19
1105,Item 1105,Books,785.25
1106,Item 1106,Garden,467.92
1107,Item 1107,Health,155.42
1108,Item 1108,Toys,997.17
1109,Item 1109,Beauty,169.11
1110,Item 1110,Food,406.74
1111,Item 1111,Sports,555.04
1112,Item 1112,Electronics,887.16
1113,Item 1113,Sports,803.87
1114,Item 1114,Toys,901.09
1115,Item 1115,Health,579.82
1116,Item 1116,Home,343.33
1117,Item 1117,Sports,686.68
1118,Item 1118,Beauty,322.86
1119,Item 1119,Sports,46.52
1120,Item 1120,Electronics,942.0
1121,Item 1121,Home,941.04
1122,Item 1122,Clothing,931.57
1123,Item 1123,Garden,302.0
1124,Item 1124,Health,954.17
1125,Item 1125,Garden,268.33
1126,Item 1126,Beauty,47.73
1127,Item 1127,Beauty,323.36
1128,Item 1128,Books,438.64
1129,Item 1129,Food,134.99
1130,Item 1130,Electronics,854.51
1131,Item 1131,Home,51.28
1132,Item 1132,Garden,564.33
1133,Item 1133,Beauty,12.65
1134,Item 1134,Sports,940.6
1135,Item 1135,Food,289.4
1136,Item 1136,Home,109.38
1137,Item 1137,Toys,74.59
1138,Item 1138,Clothing,513.4
1139,Item 1139,Home,15.61
1140,Item 1140,Clothing,612.53
1141,Item 1141,Books,701.32
1142,Item 1142,Electronics,339.41
1143,Item 1143,Books,916.14
1144,Item 1144,Clothing,518.27
1145,Item 1145,Health,590.68
1146,Item 1146,Electronics,546.04
1147,Item 1147,Home,613.56
1148,Item 1148,Sports,491.72
1149,Item 1149,Health,833.06
1150,Item 1150,Food,194.95
1151,Item 1151,Toys,995.75
1152,Item 1152,Sports,81.58
1153,Item 1153,Books,595.46
1154,Item 1154,Sports,861.67
1155,Item 1155,Home,603.12
1156,Item 1156,Electronics,958.55
1157,Item 1157,Food,682.93
1158,Item 1158,Electronics,867.43
1159,Item 1159,Books,971.0
1160,Item 1160,Clothing,933.06
1161,Item 1161,Food,725.11
1162,Item 1162,Health,676.84
1163,Item 1163,Health,932.46
1164,Item 1164,Food,334.39
1165,Item 1165,Electronics,481.89
1166,Item 1166,Clothing,809.31
1167,Item 1167,Home,222.45
1168,Item 1168,Clothing,44.01
1169,Item 1169,Toys,428.05
1170,Item 1170,Sports,870.82
1171,Item 1171,Food,841.39
1172,Item 1172,Beauty,751.21
1173,Item 1173,Food,820.48
1174,Item 1174,Home,914.87
1175,Item 1175,Beauty,655.78
1176,Item 1176,Books,895.87
1177,Item 1177,Health,584.33
1178,Item 1178,Books,784.21
1179,Item 1179,Health,112.1
1180,Item 1180,Sports,883.51
1181,Item 1181,Beauty,639.09
1182,Item 1182,Home,26.13
1183,Item 1183,Home,461.47
1184,Item 1184,Toys,685.72
1185,Item 1185,Books,46.11
1186,Item 1186,Electronics,223.63
1187,Item 1187,Health,947.35
1188,Item 1188,Food,221.73
1189,Item 1189,Garden,481.79
1190,Item 1190,Beauty,152.28
1191,Item 1191,Clothing,547.85
1192,Item 1192,Electronics,625.97
1193,Item 1193,Electronics,961.99
1194,Item 1194,Clothing,952.33
1195,Item 1195,Health,201.11
1196,Item 1196,Electronics,47.15
1197,Item 1197,Health,833.64
1198,Item 1198,Sports,242.09
1199,Item 1199,Food,615.43
1200,Item 1200,Garden,289.56
1201,Item 1201,Electronics,599.2
1202,Item 1202,Food,982.83
1203,Item 1203,Sports,44.2
1204,Item 1204,Food,354.34
1205,Item 1205,Garden,852.32
1206,Item 1206,Home,770.66
1207,Item 1207,Home,304.82
1208,Item 1208,Electronics,193.82
1209,Item 1209,Garden,655.65
1210,Item 1210,Home,287.86
1211,Item 1211,Toys,866.0
1212,Item 1212,Clothing,292.29
1213,Item 1213,Books,456.66
1214,Item 1214,Toys,967.84
1215,Item 1215,Clothing,639.28
1216,Item 1216,Garden,711.42
1217,Item 1217,Beauty,216.52
1218,Item 1218,Books,356.04
1219,Item 1219,Clothing,847.88
1220,Item 1220,Clothing,43.1
1221,Item 1221,Books,816.24
1222,Item 1222,Clothing,935.22
1223,Item 1223,Books,917.16
1224,Item 1224,Garden,366.66
1225,Item 1225,Electronics,445.62
1226,Item 1226,Food,610.8
1227,Item 1227,Home,521.75
1228,Item 1228,Health,485.41
1229,Item 1229,Books,858.35
1230,Item 1230,Health,30.88
1231,Item 1231,Garden,39.36
1232,Item 1232,Health,819.75
1233,Item 1233,Clothing,398.11
1234,Item 1234,Clothing,966.02
1235,Item 1235,Garden,280.39
1236,Item 1236,Books,785.58
1237,Item 1237,Garden,867.76
1238,Item 1238,Home,761.4
1239,Item 1239,Electronics,920.95
1240,Item 1240,Food,823.66
1241,Item 1241,Sports,643.5
1242,Item 1242,Electronics,427.68
1243,Item 1243,Toys,815.81
1244,Item 1244,Books,610.97
1245,Item 1245,Health,821.02
1246,Item 1246,Home,69.41
1247,Item 1247,Garden,794.6
1248,Item 1248,Garden,351.57
1249,Item 1249,Health,480.01
1250,Item 1250,Home,858.58
1251,Item 1251,Health,611.4
1252,Item 1252,Books,851.88
1253,Item 1253,Toys,422.28
1254,Item 1254,Food,65.57
1255,Item 1255,Books,890.16
1256,Item 1256,Health,261.18
1257,Item 1257,Garden,971.12
1258,Item 1258,Health,834.81
1259,Item 1259,Beauty,708.27
1260,Item 1260,Clothing,349.16
1261,Item 1261,Beauty,357.49
1262,Item 1262,Health,553.78
1263,Item 1263,Beauty,54.24
1264,Item 1264,Beauty,515.92
1265,Item 1265,Home,219.08
1266,Item 1266,Garden,970.3
1267,Item 1267,Sports,375.37
1268,Item 1268,Clothing,77.82
1269,Item 1269,Health,835.9
1270,Item 1270,Food,14.74
1271,Item 1271,Electronics,23.32
1272,Item 1272,Health,336.56
1273,Item 1273,Garden,71.27
1274,Item 1274,Electronics,181.65
1275,Item 1275,Health,14.07
1276,Item 1276,Sports,596.06
1277,Item 1277,Health,411.38
1278,Item 1278,Beauty,92.83
1279,Item 1279,Beauty,821.75
1280,Item 1280,Home,406.55
1281,Item 1281,Clothing,904.78
1282,Item 1282,Books,813.93
1283,Item 1283,Toys,652.93
1284,Item 1284,Beauty,803.79
1285,Item 1285,Sports,352.56
1286,Item 1286,Electronics,44.42
1287,Item 1287,Health,103.63
1288,Item 1288,Beauty,619.41
1289,Item 1289,Home,204.92
1290,Item 1290,Books,743.41
1291,Item 1291,Books,910.55
1292,Item 1292,Sports,101.44
1293,Item 1293,Home,927.01
1294,Item 1294,Garden,966.22
1295,Item 1295,Clothing,378.24
1296,Item 1296,Toys,528.56
1297,Item 1297,Home,971.3
1298,Item 1298,Sports,529.49
1299,Item 1299,Books,191.97
1300,Item 1300,Clothing,265.28
1301,Item 1301,Electronics,407.92
1302,Item 1302,Books,123.96
1303,Item 1303,Sports,993.17
1304,Item 1304,Home,282.38
1305,Item 1305,Electronics,35.14
1306,Item 1306,Clothing,541.34
1307,Item 1307,Books,838.99
1308,Item 1308,Health,954.15
1309,Item 1309,Beauty,194.22
1310,Item 1310,Sports,721.92
1311,Item 1311,Beauty,961.7
1312,Item 1312,Toys,285.6
1313,Item 1313,Clothing,878.48
1314,Item 1314,Books,65.99
1315,Item 1315,Home,857.39
1316,Item 1316,Electronics,841.36
1317,Item 1317,Health,749.83
1318,Item 1318,Health,540.37
1319,Item 1319,Beauty,987.29
1320,Item 1320,Food,13.97
1321,Item 1321,Toys,914.28
1322,Item 1322,Clothing,44.36
1323,Item 1323,Clothing,531.66
1324,Item 1324,Home,671.34
1325,Item 1325,Clothing,129.04
1326,Item 1326,Beauty,308.45
1327,Item 1327,Beauty,34.44
1328,Item 1328,Books,142.84
1329,Item 1329,Garden,74.15
1330,Item 1330,Food,744.59
1331,Item 1331,Clothing,739.62
1332,Item 1332,Books,156.32
1333,Item 1333,Books,569.1
1334,Item 1334,Sports,185.93
1335,Item 1335,Health,170.63
1336,Item 1336,Beauty,866.35
1337,Item 1337,Health,329.34
1338,Item 1338,Sports,423.38
1339,Item 1339,Clothing,678.17
1340,Item 1340,Books,199.25
1341,Item 1341,Garden,511.6
1342,Item 1342,Beauty,871.17
1343,Item 1343,Health,988.01
1344,Item 1344,Sports,870.04
1345,Item 1345,Electronics,458.24
1346,Item 1346,Sports,288.59
1347,Item 1347,Home,337.51
1348,Item 1348,Food,101.0
1349,Item 1349,Food,448.17
1350,Item 1350,Food,71.45
1351,Item 1351,Home,731.82
1352,Item 1352,Electronics,805.73
1353,Item 1353,Garden,679.84
1354,Item 1354,Toys,178.76
1355,Item 1355,Garden,516.19
1356,Item 1356,Beauty,89.2
1357,Item 1357,Health,938.42
1358,Item 1358,Sports,658.67
1359,Item 1359,Beauty,607.05
1360,Item 1360,Food,160.49
1361,Item 1361,Sports,380.79
1362,Item 1362,Clothing,129.36
1363,Item 1363,Beauty,79.95
1364,Item 1364,Health,812.24
1365,Item 1365,Sports,66.19
1366,Item 1366,Books,653.52
1367,Item 1367,Sports,424.71
1368,Item 1368,Electronics,432.09
1369,Item 1369,Home,265.63
1370,Item 1370,Books,92.38
1371,Item 1371,Beauty,772.54
1372,Item 1372,Garden,993.31
1373,Item 1373,Books,639.28
1374,Item 1374,Sports,433.86
1375,Item 1375,Beauty,749.57
1376,Item 1376,Clothing,26.62
1377,Item 1377,Clothing,649.66
1378,Item 1378,Food,795.25
1379,Item 1379,Electronics,327.53
1380,Item 1380,Sports,919.42
1381,Item 1381,Books,39.23
1382,Item 1382,Home,249.35
1383,Item 1383,Garden,844.88
1384,Item 1384,Food,187.34
1385,Item 1385,Beauty,906.4
1386,Item 1386,Beauty,929.12
1387,Item 1387,Garden,809.06
1388,Item 1388,Home,904.92
1389,Item 1389,Home,95.13
1390,Item 1390,Electronics,911.84
1391,Item 1391,Books,951.97
1392,Item 1392,Electronics,689.02
1393,Item 1393,Beauty,649.3
1394,Item 1394,Health,383.9
1395,Item 1395,Clothing,502.15
1396,Item 1396,Clothing,402.8
1397,Item 1397,Electronics,878.72
1398,Item 1398,Food,49.47
1399,Item 1399,Beauty,429.24
1400,Item 1400,Health,812.48
1401,Item 1401,Health,11.75
1402,Item 1402,Home,55.74
1403,Item 1403,Toys,772.99
1404,Item 1404,Sports,20.63
1405,Item 1405,Garden,954.21
1406,Item 1406,Clothing,820.28
1407,Item 1407,Electronics,235.93
1408,Item 1408,Clothing,243.05
1409,Item 1409,Sports,428.04
1410,Item 1410,Toys,179.13
1411,Item 1411,Clothing,58.5
1412,Item 1412,Toys,470.85
1413,Item 1413,Clothing,727.73
1414,Item 1414,Beauty,247.67
1415,Item 1415,Food,652.19
1416,Item 1416,Health,695.15
1417,Item 1417,Garden,345.68
1418,Item 1418,Food,26.05
1419,Item 1419,Garden,352.06
1420,Item 1420,Home,827.42
1421,Item 1421,Garden,987.66
1422,Item 1422,Beauty,422.79
1423,Item 1423,Home,175.31
1424,Item 1424,Clothing,456.66
1425,Item 1425,Electronics,82.31
1426,Item 1426,Books,621.68
1427,Item 1427,Sports,173.9
1428,Item 1428,Books,766.35
1429,Item 1429,Toys,790.06
1430,Item 1430,Electronics,98.23
1431,Item 1431,Health,600.66
1432,Item 1432,Health,368.39
1433,Item 1433,Toys,407.36
1434,Item 1434,Health,832.77
1435,Item 1435,Home,680.18
1436,Item 1436,Food,615.36
1437,Item 1437,Garden,766.13
1438,Item 1438,Electronics,614.51
1439,Item 1439,Toys,299.43
1440,Item 1440,Health,468.29
1441,Item 1441,Books,388.45
1442,Item 1442,Clothing,865.38
1443,Item 1443,Sports,10.85
1444,Item 1444,Electronics,845.62
1445,Item 1445,Health,350.09
1446,Item 1446,Books,157.24
1447,Item 1447,Home,881.68
1448,Item 1448,Garden,289.29
1449,Item 1449,Health,526.73
1450,Item 1450,Toys,97.0
1451,Item 1451,Beauty,461.41
1452,Item 1452,Food,984.29
1453,Item 1453,Food,806.01
1454,Item 1454,Beauty,350.48
1455,Item 1455,Sports,303.25
1456,Item 1456,Beauty,653.1
1457,Item 1457,Home,221.27
1458,Item 1458,Garden,320.15
1459,Item 1459,Health,126.58
1460,Item 1460,Electronics,629.66
1461,Item 1461,Sports,802.4
1462,Item 1462,Health,536.27
1463,Item 1463,Toys,50.31
1464,Item 1464,Sports,23.5
1465,Item 1465,Clothing,852.99
1466,Item 1466,Clothing,140.88
1467,Item 1467,Beauty,272.65
1468,Item 1468,Clothing,68.06
1469,Item 1469,Clothing,327.33
1470,Item 1470,Health,589.51
1471,Item 1471,Home,580.91
1472,Item 1472,Food,498.31
1473,Item 1473,Garden,309.69
1474,Item 1474,Clothing,517.76
1475,Item 1475,Toys,267.51
1476,Item 1476,Toys,24.73
1477,Item 1477,Electronics,846.67
1478,Item 1478,Clothing,662.18
1479,Item 1479,Sports,123.46
1480,Item 1480,Food,886.37
1481,Item 1481,Electronics,45.72
1482,Item 1482,Clothing,466.81
1483,Item 1483,Home,539.72
1484,Item 1484,Books,179.07
1485,Item 1485,Health,122.38
1486,Item 1486,Home,313.15
1487,Item 1487,Home,325.83
1488,Item 1488,Books,962.28
1489,Item 1489,Beauty,276.42
1490,Item 1490,Food,153.51
1491,Item 1491,Health,11.41
1492,Item 1492,Electronics,33.44
1493,Item 1493,Home,789.28
1494,Item 1494,Electronics,105.06
1495,Item 1495,Beauty,724.4
1496,Item 1496,Home,176.1
1497,Item 1497,Toys,811.61
1498,Item 1498,Sports,772.77
1499,Item 1499,Garden,928.53
1500,Item 1500,Health,929.86
1501,Item 1501,Clothing,975.15
1502,Item 1502,Sports,377.82
1503,Item 1503,Electronics,233.26
1504,Item 1504,Clothing,230.8
1505,Item 1505,Beauty,98.71
1506,Item 1506,Sports,317.23
1507,Item 1507,Beauty,319.77
1508,Item 1508,Clothing,87.21
1509,Item 1509,Sports,937.21
1510,Item 1510,Sports,219.62
1511,Item 1511,Sports,689.46
1512,Item 1512,Electronics,215.61
1513,Item 1513,Sports,238.07
1514,Item 1514,Books,946.56
1515,Item 1515,Health,441.31
1516,Item 1516,Clothing,422.78
1517,Item 1517,Clothing,983.4
1518,Item 1518,Home,857.28
1519,Item 1519,Food,509.84
1520,Item 1520,Beauty,208.13
1521,Item 1521,Home,44.99
1522,Item 1522,Toys,397.43
1523,Item 1523,Home,142.83
1524,Item 1524,Beauty,342.71
1525,Item 1525,Sports,986.14
1526,Item 1526,Books,173.75
1527,Item 1527,Books,94.97
1528,Item 1528,Books,23.88
1529,Item 1529,Health,250.33
1530,Item 1530,Garden,763.36
1531,Item 1531,Toys,132.36
1532,Item 1532,Clothing,750.43
1533,Item 1533,Garden,62.57
1534,Item 1534,Food,959.6
1535,Item 1535,Sports,733.04
1536,Item 1536,Sports,436.61
1537,Item 1537,Books,691.26
1538,Item 1538,Books,472.64
1539,Item 1539,Sports,610.56
1540,Item 1540,Clothing,70.47
1541,Item 1541,Garden,327.98
1542,Item 1542,Sports,506.64
1543,Item 1543,Home,886.99
1544,Item 1544,Clothing,568.35
1545,Item 1545,Electronics,103.97
1546,Item 1546,Health,44.64
1547,Item 1547,Beauty,613.51
1548,Item 1548,Toys,895.09
1549,Item 1549,Food,616.2
1550,Item 1550,Toys,587.14
1551,Item 1551,Toys,377.4
1552,Item 1552,Sports,919.55
1553,Item 1553,Sports,366.94
1554,Item 1554,Sports,234.86
1555,Item 1555,Toys,847.98
1556,Item 1556,Books,429.77
1557,Item 1557,Clothing,624.03
1558,Item 1558,Garden,851.9
1559,Item 1559,Health,142.38
1560,Item 1560,Clothing,447.08
1561,Item 1561,Electronics,19.79
1562,Item 1562,Toys,64.43
1563,Item 1563,Electronics,947.44
1564,Item 1564,Electronics,398.6
1565,Item 1565,Toys,790.25
1566,Item 1566,Electronics,282.4
1567,Item 1567,Toys,205.38
1568,Item 1568,Electronics,182.39
1569,Item 1569,Sports,79.34
1570,Item 1570,Books,126.94
1571,Item 1571,Sports,150.51
1572,Item 1572,Electronics,102.49
1573,Item 1573,Food,447.35
1574,Item 1574,Home,628.96
1575,Item 1575,Electronics,749.67
1576,Item 1576,Toys,439.16
1577,Item 1577,Toys,969.02
1578,Item 1578,Health,964.7
1579,Item 1579,Health,455.7
1580,Item 1580,Beauty,294.03
1581,Item 1581,Food,454.37
1582,Item 1582,Home,401.41
1583,Item 1583,Toys,859.93
1584,Item 1584,Beauty,532.61
1585,Item 1585,Electronics,266.63
1586,Item 1586,Books,190.9
1587,Item 1587,Toys,154.09
1588,Item 1588,Health,319.71
1589,Item 1589,Electronics,932.18
1590,Item 1590,Books,354.63
1591,Item 1591,Home,404.0
1592,Item 1592,Food,659.23
1593,Item 1593,Electronics,220.39
1594,Item 1594,Garden,714.97
1595,Item 1595,Beauty,354.6
1596,Item 1596,Books,609.2
1597,Item 1597,Beauty,68.47
1598,Item 1598,Electronics,129.37
1599,Item 1599,Beauty,200.24
1600,Item 1600,Electronics,225.55
1601,Item 1601,Beauty,455.39
1602,Item 1602,Food,62.03
1603,Item 1603,Beauty,393.43
1604,Item 1604,Garden,458.11
1605,Item 1605,Garden,458.87
1606,Item 1606,Toys,788.72
1607,Item 1607,Toys,911.64
1608,Item 1608,Books,843.94
1609,Item 1609,Food,758.09
1610,Item 1610,Home,386.61
1611,Item 1611,Health,312.06
1612,Item 1612,Toys,728.55
1613,Item 1613,Beauty,763.28
1614,Item 1614,Toys,818.86
1615,Item 1615,Sports,985.21
1616,Item 1616,Toys,140.31
1617,Item 1617,Food,477.8
1618,Item 1618,Home,14.54
1619,Item 1619,Beauty,729.93
1620,Item 1620,Electronics,912.44
1621,Item 1621,Home,595.66
1622,Item 1622,Books,522.72
1623,Item 1623,Health,244.06
1624,Item 1624,Clothing,263.3
1625,Item 1625,Clothing,459.4
1626,Item 1626,Toys,965.13
1627,Item 1627,Sports,494.16
1628,Item 1628,Sports,339.27
1629,Item 1629,Sports,881.96
1630,Item 1630,Beauty,318.2
1631,Item 1631,Food,150.09
1632,Item 1632,Garden,969.0
1633,Item 1633,Garden,582.85
1634,Item 1634,Electronics,208.3
1635,Item 1635,Sports,641.86
